storage_variant,trigger_policy,quality_id,disturbance_family,severity,horizon,prompt_envelope,n,completion,progress,retries,wakes,false_wakes,late_wakes,wasted_wakes,thrash,trigger_precision,trigger_recall,cost_proxy,storage_reads,storage_writes,storage_bytes,storage_age,escalation_event,escalation_failure
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,62.333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.75,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,79.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.166667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.416667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.583333,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,78.333333,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.416667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.25,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,4,COMPACT_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.25,2.0,0.0,0.0,8.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,4,VERBOSE_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,8.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,8,COMPACT_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.25,2.0,0.0,0.0,12.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,8,VERBOSE_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,12.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,12,COMPACT_TYPED,12,1.0,13.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.166667,2.0,0.0,0.0,16.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,12,VERBOSE_TYPED,12,1.0,13.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.666667,2.0,0.0,0.0,16.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,4,COMPACT_TYPED,12,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.166667,1.0,0.0,0.0,8.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,4,VERBOSE_TYPED,12,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.666667,1.0,0.0,0.0,8.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,8,COMPACT_TYPED,12,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.583333,1.0,0.0,0.0,12.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,8,VERBOSE_TYPED,12,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.333333,1.0,0.0,0.0,12.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,12,COMPACT_TYPED,12,1.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.25,1.0,0.0,0.0,16.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,12,VERBOSE_TYPED,12,1.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,16.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.083333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.5,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,62.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.166667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.5,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,46.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.5,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,62.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.333333,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.333333,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.083333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.416667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.25,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.25,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.416667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.416667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,48.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,64.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,48.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,64.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,4,COMPACT_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,8.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,4,VERBOSE_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,8.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,8,COMPACT_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,12.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,8,VERBOSE_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,12.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,12,COMPACT_TYPED,12,1.0,13.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,16.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,12,VERBOSE_TYPED,12,1.0,13.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,16.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,4,COMPACT_TYPED,12,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,8.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,4,VERBOSE_TYPED,12,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,8.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,8,COMPACT_TYPED,12,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,12.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,8,VERBOSE_TYPED,12,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,12.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,12,COMPACT_TYPED,12,1.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,16.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,12,VERBOSE_TYPED,12,1.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,16.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,48.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,64.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,48.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,64.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,48.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,64.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,48.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,64.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,4,COMPACT_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,2.0,1.0,167.0,3.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,4,VERBOSE_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0,2.0,1.0,168.0,3.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,8,COMPACT_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,2.0,1.0,167.0,5.0,0.0,2.0
