storage_variant,trigger_policy,quality_id,disturbance_family,severity,horizon,prompt_envelope,n,completion,progress,retries,wakes,false_wakes,late_wakes,wasted_wakes,thrash,trigger_precision,trigger_recall,cost_proxy,storage_reads,storage_writes,storage_bytes,storage_age,escalation_event,escalation_failure
LIVE_BELIEF,FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,47.33333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.75,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,63.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.75,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,79.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.5,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,46.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.66666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,62.66666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.41666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.66666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.33333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.33333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.58333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,62.33333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.66666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,78.66666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,4,COMPACT_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.5,2.0,0.0,0.0,8.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,4,VERBOSE_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,8.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,8,COMPACT_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.41666667,2.0,0.0,0.0,12.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,8,VERBOSE_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.66666667,2.0,0.0,0.0,12.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,12,COMPACT_TYPED,12,1.0,13.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.58333333,2.0,0.0,0.0,16.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,12,VERBOSE_TYPED,12,1.0,13.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,20.33333333,2.0,0.0,0.0,16.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,4,COMPACT_TYPED,12,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.83333333,1.0,0.0,0.0,8.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,4,VERBOSE_TYPED,12,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.33333333,1.0,0.0,0.0,8.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,8,COMPACT_TYPED,12,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.58333333,1.0,0.0,0.0,12.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,8,VERBOSE_TYPED,12,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.33333333,1.0,0.0,0.0,12.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,12,COMPACT_TYPED,12,1.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.33333333,1.0,0.0,0.0,16.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,12,VERBOSE_TYPED,12,1.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.33333333,1.0,0.0,0.0,16.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.33333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.33333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.41666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.66666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.5,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,78.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.58333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,46.33333333,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.33333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.33333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.33333333,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.33333333,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.41666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.66666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.5,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,62.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.5,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,78.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.66666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,46.66666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.41666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.66666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.41666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.66666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.16666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.66666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.5,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,62.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.25,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.33333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.33333333,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.25,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,77.0,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,4,COMPACT_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.41666667,2.0,0.0,0.0,8.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,4,VERBOSE_TYPED,12,1.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.66666667,2.0,0.0,0.0,8.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,8,COMPACT_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.25,2.0,0.0,0.0,12.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,8,VERBOSE_TYPED,12,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,12.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,12,COMPACT_TYPED,12,1.0,13.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,16.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,12,VERBOSE_TYPED,12,1.0,13.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,16.0,0.0,2.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,4,COMPACT_TYPED,12,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.41666667,1.0,0.0,0.0,8.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,4,VERBOSE_TYPED,12,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.66666667,1.0,0.0,0.0,8.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,8,COMPACT_TYPED,12,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.25,1.0,0.0,0.0,12.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,8,VERBOSE_TYPED,12,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,12.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,12,COMPACT_TYPED,12,1.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.25,1.0,0.0,0.0,16.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,12,VERBOSE_TYPED,12,1.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,16.0,0.0,1.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.25,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.16666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.66666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.41666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.66666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.16666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.66666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.16666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.66666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.25,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,45.0,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.25,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.16666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.66666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,4,COMPACT_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.16666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,4,VERBOSE_TYPED,12,0.0,1.0,7.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,44.66666667,5.0,0.0,0.0,8.0,0.0,5.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,8,COMPACT_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,60.41666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,8,VERBOSE_TYPED,12,0.0,3.0,9.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,61.66666667,7.0,0.0,0.0,12.0,0.0,7.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,12,COMPACT_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.16666667,9.0,0.0,0.0,16.0,0.0,9.0
LIVE_BELIEF,FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,12,VERBOSE_TYPED,12,0.0,5.0,11.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,76.66666667,9.0,0.0,0.0,16.0,0.0,9.0
